BindingDB MonomerID,Ligand SMILES,IC50 (nM)
299630,CCOC(=O)[C@H](COS(=O)(=O)c1ccc(C)cc1)C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NB(C)O,
299629,CC(=O)N[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1F)NC(=O)c1c[nH]nn1)C(O)=O,
299622,CCOC(=O)C(C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NB(C)O)c1cccnc1,
50269075,CC(C)CC(S)C(=O)CC(Cc1ccc(Br)cc1)C(=O)N[C@@H](C)C(O)=O,
50287693,COC(=O)[C@H](CC(C)C)NC(=O)C1(CS)CCc2ccccc2C1,
21656,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CS)[C@@H]1CCCc2ccccc12,
50115838,CCOc1ccc2C(CCc2c1)C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,
50023128,C[C@@H](O)[C@H](NC(=O)C(CS)Cc1ccsc1)C(O)=O,
50073120,OC(=O)[C@@H]1CCC[C@@H]2SCC[C@H](NC(=O)[C@@H](S)Cc3ccccc3)C(=O)N12,
50269064,OC(=O)C(CC(=O)C1(S)CCCCC1)Cc1ccc(cc1)-c1ccccc1,
50115851,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CS)[C@@H]1CCc2cc(Br)ccc12,
21652,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CS)[C@@H]1CCc2ccccc12,
50614466,OC(=O)[C@H](CCc1ccccc1)N[C@H]1Cc2ccccc2[C@H]2CCC[C@H](N2C1=O)C(O)=O,
50287692,SCC1(Cc2ccccc2C1)C(=O)NCC(=O)OCc1ccccc1,
50411606,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(Oc2ccccc2)cc1)C(O)=O,
50115835,COc1ccc2CCC(C(CS)C(=O)NC(Cc3c[nH]c4ccccc34)C(O)=O)c2c1,
50115837,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C1CCc2cc(ccc12)C#N,
50084679,O[C@@H](CNC(=O)[C@H](Cc1ccccc1)NC(CCc1ccccc1)C(O)=O)C(O)=O,
50087119,[NH3+][C@H](c1ccccc1)P(O)(=O)C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](CO)C(O)=O,
50411608,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc2ccccc12)C(O)=O,
50269076,CC(C)CC(S)C(=O)CC(Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](C)C(O)=O,
298284,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
50115847,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CS)[C@@H]1CCc2cc(Br)ccc12,
50411722,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CS,
50411733,CC(C)[C@H](S)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50287691,SCC1(CCc2ccccc2C1)C(=O)NCc1ccc2OCOc2c1,
50115834,OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CS)C1CCc2cc(ccc12)-c1ccccc1,
50115852,CN(C)c1ccc2C(CCc2c1)C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,
50115848,COc1ccc2[C@@H](CCc2c1)[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,
50087110,CC(C)c1ccc(C[C@H](CP(O)(=O)C(C)[NH3+])C(=O)N[C@@H](C)C(O)=O)cc1,
50115836,COc1cccc2C(CCc12)C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(O)=O,
50083378,CC[C@@H](C)[C@H](NC(=O)[C@H](S)[C@H]([NH3+])CCS([O-])(=O)=O)C(=O)N[C@@H](CS(O)(=O)=O)C(O)=O,
50269043,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccccc1,
50023132,OC(=O)C[C@H](NC(=O)C1(CS)CCCCC1)C(O)=O,
50411598,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(c1)-c1ccccc1)C(O)=O,
50269069,CC(C)CC(S)C(=O)CC(Cc1ccc(Br)cc1)C(O)=O,
299644,CCOC(=O)[C@H](N)C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NC(=O)c1cnn[nH]1,
300269,COCc1cc(no1)C(=O)N[C@@H](C[C@@H](N)C(O)=O)Cc1ccc(cc1Cl)-c1cc(Cl)ccc1F,
300336,CCOC(=O)[C@H](N)C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NC(=O)c1cc(n[nH]1)C(C)=O,
21633,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CS)c1cccc2ccccc12,
299621,COC(=O)C(C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NB(C)O)c1ccccn1,
50269086,C[C@H](NC(=O)C(CC(=O)C(S)c1ccccc1)Cc1ccc(Br)cc1)C(O)=O,
50083394,CC[C@@H](C)[C@H](NC(=O)[C@H](S)[C@H]([NH3+])CCS([O-])(=O)=O)C(=O)N[C@@H](CC(O)=O)C(O)=O,
50050126,OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](S)Cc1ccccc1,
50411734,C[C@H](S)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50023127,OC[C@H](NC(=O)C(CS)Cc1ccsc1)C(O)=O,
50115848,COc1ccc2[C@@H](CCc2c1)[C@@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,
50269033,OC(=O)C(CC(=O)C1(S)Cc2ccccc2C1)Cc1ccc(cc1)-c1ccccc1,
50283607,OC(=O)CCCCCCNC(=O)C(CS)Cc1ccccc1,
21655,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CS)[C@@H]1CCc2ccccc12,
50411605,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50411605,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50269065,OC(=O)C(CC(=O)C1(S)CCCC1)Cc1ccc(cc1)-c1ccccc1,
21648,C[C@@H]([C@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)c1ccc(cc1)-c1ccccc1,
50269035,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccc(Br)cc1,
50115844,COc1ccc2[C@@H](CCc2c1)[C@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,
50047222,CCC(C)C(NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(=O)NC(C(C)C)C(O)=O,
50269088,OC(=O)C(CC(=O)C1(S)CCCCC1)Cc1ccc(Br)cc1,
50087116,CC(O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)CP(O)(=O)[C@H]([NH3+])c1ccccc1)C(O)=O,
50083393,[NH3+][C@H](CCS([O-])(=O)=O)[C@@H](S)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(O)=O)C(O)=O,
21632,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CS)c1cccc(c1)-c1ccccc1,
50411613,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
21650,C[C@H]([C@H](CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)c1ccc(cc1)-c1ccccc1,
300742,CCc1nc2c(Cl)cc(cc2[nH]1)C(=O)NC(CC(CO)C(O)=O)Cc1ccccc1,
300746,OCC(CC(Cc1ccccc1)NC(=O)c1ccc(O)nn1)C(O)=O,
300750,CC(CO)(CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1nnc(O)[nH]1)C(O)=O,
300751,CC(CO)(CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)C1CN=NN1)C(O)=O,
300753,COC(=O)NC(C)(C)CC(=O)OCn1cc(nn1)C(=O)NC(Cc1ccc(cc1)-c1ccccc1)CC(C)(CO)C(O)=O,
300754,CC(CO)(CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cn(Cc2ccccc2)nn1)C(O)=O,
300756,CC(=O)c1cc([nH]n1)C(=O)NC(Cc1ccc(cc1)-c1ccccc1)CC(C)(CO)C(O)=O,
300763,CC(CO)(CC(Cc1ccc(cc1)-c1ccc(F)cc1)NC(=O)c1cnn[nH]1)C(O)=O,
298311,OCC(C[C@H](Cc1ccc(cc1Cl)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
298318,C[C@@](CO)(C[C@@H](Cc1ccc(cc1)-c1ccc(F)cc1)NC(=O)C(O)=O)C(O)=O,
298320,CC(O)(CN(Cc1ccc(cc1)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
298325,CC(C)([C@H](C[C@@H](O)C(O)=O)NC(=O)C(O)=O)c1ccc(cc1)-c1ccccc1,
300717,Cc1n[nH]c(n1)C(=O)NC(CC(CO)C(O)=O)Cc1ccccc1,
300724,CN(C)C(=O)c1cc([nH]n1)C(=O)NC(CC(CO)C(O)=O)Cc1ccccc1,
300735,OCC(CC(Cc1ccccc1)NC(=O)C1=NCC(O)=N1)C(O)=O,
298284,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
298290,CC(C)OC(=O)[C@H](O)C[C@@H](Cc1ccc(cc1)-c1cccc(Cl)c1)NC(=O)C(O)=O,
298318,C[C@@](CO)(C[C@@H](Cc1ccc(cc1)-c1ccc(F)cc1)NC(=O)C(O)=O)C(O)=O,
298320,CC(O)(CN(Cc1ccc(cc1)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
298325,CC(C)([C@H](C[C@@H](O)C(O)=O)NC(=O)C(O)=O)c1ccc(cc1)-c1ccccc1,
459435,CC(C)([C@H](C[C@@H](O)C(O)=O)NC(=O)c1c[nH]nn1)c1ccc(cc1)-c1ccccc1,
458388,OC(CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
298290,CC(C)OC(=O)[C@H](O)C[C@@H](Cc1ccc(cc1)-c1cccc(Cl)c1)NC(=O)C(O)=O,
458426,OC[C@@H](C[C@@H](Cc1ccc(cc1Cl)-c1ccccc1)NC(=O)C(O)=O)C(O)=O,
459342,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(nn1CCC(O)=O)-c1ccccc1)C(O)=O,
459345,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)-c1ccccc1C(F)(F)F)C(O)=O,
459352,CCC(=O)Nc1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459353,CCCCC(=O)Nc1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459354,CCOC(=O)Nc1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459355,COCC(=O)Nc1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459359,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)-c1ccccn1)C(O)=O,
459362,CC(=O)c1cc([nH]n1)C(=O)N[C@@H](C[C@@H](O)C(N)=O)Cc1ccc(cc1)-c1ccccc1,
459367,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cn[nH]c1)C(O)=O,
459369,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc-2nn1CCOc1ccccc-21)C(O)=O,
459372,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc2-c3ccccc3OC[C@H](O)Cn2n1)C(O)=O,
459276,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc(O)nn1)C(O)=O,
459277,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)C1=NNC(=O)CC1)C(O)=O,
459278,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc(cn1)C(O)=O)C(O)=O,
459279,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc(nc1)C(O)=O)C(O)=O,
459281,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc[nH]n1)C(O)=O,
459286,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(C(O)=O)n(Cc2ccc(Cl)c(SC(F)(F)F)c2)n1)C(O)=O,
459292,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(C(O)=O)n(Cc2ccc(Cl)c(OC(F)(F)F)c2)n1)C(O)=O,
459297,COc1cccc(Cn2nc(cc2C(O)=O)C(=O)N[C@@H](CC(O)C(O)=O)Cc2ccc(cc2)-c2ccccc2)c1,
459298,Cc1cc(n[nH]1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459302,Cn1cc(cn1)-c1cc(n[nH]1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459317,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc([nH]n1)-c1ccc(cc1)-c1ccccc1)C(O)=O,
459323,O[C@@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)C(=O)N1CCC(O)CC1)C(O)=O,
459325,O[C@@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)C(=O)NC1CC1)C(O)=O,
459332,CC(C)CN(C)C(=O)c1cc([nH]n1)C(=O)N[C@@H](C[C@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459334,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)C(=O)NCCc1cnc[nH]1)C(O)=O,
459337,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(n[nH]1)C1CC1)C(O)=O,
459338,CC(C)c1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459339,CCCc1cc([nH]n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459226,NC(=O)[C@H](O)C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cnc(O)nc1,
459229,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1nc[nH]n1)C(O)=O,
459231,Cc1nc(nn1-c1ccc(Cl)cc1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459234,Cc1n[nH]c(n1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459237,O[C@@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc2n(Cc3ccc(cc3)C(O)=O)nnc2c1)C(O)=O,
459242,Cc1nc2ccc(cc2o1)C(=O)NC(C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459243,O[C@H](CC(Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cnc2[nH]cnc2c1)C(O)=O,
459246,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cnc2[nH]nnc2c1)C(O)=O,
459260,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(no1)C(O)=O)C(O)=O,
459265,O[C@H](C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1cc(CN2CCOCC2)on1)C(O)=O,
459270,CC(=O)Nc1ncc(s1)C(=O)N[C@@H](C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459271,COc1ccccc1C(=O)Nc1nc(cs1)C(=O)N[C@@H](C[C@@H](O)C(O)=O)Cc1ccc(cc1)-c1ccccc1,
459275,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)c1ccc(nn1)C(O)=O)C(O)=O,
300739,Cc1nc2c(C)cc(cc2[nH]1)C(=O)NC(CC(CO)C(O)=O)Cc1ccccc1,
300741,Cc1nc2c(Cl)cc(cc2[nH]1)C(=O)NC(CC(CO)C(O)=O)Cc1ccccc1,
50269063,OC(=O)[C@@H](CC(=O)C1(S)CCCCC1)Cc1ccc(cc1)-c1ccccc1,
50269032,OC(=O)C(CC(=O)C1(S)Cc2ccccc2C1)Cc1ccc(Br)cc1,
50411599,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(OCc2ccccc2)c1)C(O)=O,
50411737,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)C1CCCC1,
582840,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O)C(O)=O,
50269073,CC(S)C(=O)CC(Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](C)C(O)=O,
21641,OC(=O)CNC(=O)C(CS)Cc1ccccc1,
50047222,CCC(C)C(NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(=O)NC(C(C)C)C(O)=O,
50087094,CC(C)C[C@H](CP(O)(=O)[C@H]([NH3+])Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
21659,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CS)[C@@H]1CCCc2ccccc12,
50023129,OC(=O)CNC(=O)C1(CS)CCCC1,
50044867,OC(=O)[C@H]1CCCC2N1C(=O)[C@H](CS)Cc1ccccc21,
50287698,OC(=O)[C@@H]1CCCC2N1C(=O)[C@H](CS)Cc1ccccc21,
50269044,C[C@H](NC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50411607,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(O)=O,
50269050,OC(=O)C(CC(=O)C1(S)CCN(CC1)C(=O)c1ccccc1)Cc1ccc(Br)cc1,
50269091,OC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccc(Br)cc1,
582841,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCCC(O)=O)C(O)=O,
21638,CC(C(CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)c1cccc2ccccc12,
50087105,CC([NH3+])P(O)(=O)C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50303330,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(cc1)-c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,
50269066,OC(=O)C(CC(=O)C1(S)CCCC1)Cc1ccc(Br)cc1,
50269049,OC(=O)C(CC(=O)C1(S)CCN(Cc2ccccc2)CC1)Cc1ccc(Br)cc1,
50269047,OC(=O)C(CC(=O)C1(S)CCNCC1)Cc1ccc(Br)cc1,
50047222,CCC(C)C(NC(=O)[C@@H](CC(=O)NO)Cc1ccccc1)C(=O)NC(C(C)C)C(O)=O,
50023130,C[C@H](NC(=O)C1(CS)CCCC1)C(O)=O,
50269048,OC(=O)C(CC(=O)C1(S)CCNCC1)Cc1ccc(cc1)-c1ccccc1,
50269060,OC(=O)[C@@H](CC(=O)C1(S)CCCCC1)Cc1ccc(cc1)-c1ccsc1,
299646,CCCCCCOC(=O)[C@H](N)C[C@@H](Cc1ccc(cc1)-c1cc(Cl)ccc1F)NC(=O)c1cnn[nH]1,
50303321,OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cc(no1)-c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,
50087111,[NH3+][C@H](c1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50411617,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,
50411603,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)cc2F)cc1)C(O)=O,
50269045,C[C@H](NC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccc(Br)cc1)C(O)=O,
50115833,COc1cc2CCC(C(CS)C(=O)NC(Cc3c[nH]c4ccccc34)C(O)=O)c2cc1OC,
50411616,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1cccc(Oc2ccccc2)c1)C(O)=O,
50087094,CC(C)C[C@H](CP(O)(=O)[C@H]([NH3+])Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50303325,C[C@H](NC(=O)C(CC1CC(=NO1)c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(O)=O,
50269089,CCC(S)(CC)C(=O)CC(Cc1ccc(Br)cc1)C(O)=O,
50269031,CC(=O)N1CCC(S)(CC1)C(=O)CC(Cc1ccc(Br)cc1)C(O)=O,
50269046,C[C@H](NC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccccc1)C(O)=O,
50288074,OC(=O)CNC(=O)C(CS)(Cc1ccccc1)Cc1ccccc1,
50087098,[NH3+]C(c1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087107,CC(C)C[C@H](CP(O)(=O)C([NH3+])c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50021031,CC(C)CC(NC(Cc1ccccc1)NP([O-])(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(O)=O,
50411610,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1OCc1ccccc1)C(O)=O,
50303322,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cc(no1)-c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,
50411724,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)CC1CCCCC1,
21630,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CS)c1ccc(cc1)-c1ccccc1,
50269072,OC(=O)C(CC(=O)C(S)Cc1ccccc1)Cc1ccccc1,
21634,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(CS)C(c1ccccc1)c1ccccc1,
50411723,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)Cc1ccc2ccccc2c1,
50087120,CC(C)C[C@H](CP(O)(=O)[C@@H]([NH3+])Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50021032,CSCCC(NC(Cc1ccccc1)NP([O-])(=O)CNC(C)=O)C(O)=O,
50087097,CC([NH3+])P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087115,[NH3+]C(Cc1ccccc1)P(O)(=O)C[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087086,[NH3+]C(Cc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,
50087114,Cc1ccc(cc1)C([NH3+])P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50288077,OC(=O)CNC(=O)C1(CS)Cc2ccccc2C1,
50269074,CC(S)C(=O)CC(Cc1ccc(Br)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,
50303319,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cc(no1)-c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,
50411601,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccc(F)cc2)cc1)C(O)=O,
50411611,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1Oc1ccccc1)C(O)=O,
50087112,CSCCC([NH3+])P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087108,C[C@H](NC(=O)[C@H](Cc1ccccc1)CP(O)(=O)C([NH3+])Cc1ccccc1)C(O)=O,
50411614,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1-c1ccccc1)C(O)=O,
50087089,[NH3+][C@H](Cc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087093,CCC([NH3+])P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
50087089,[NH3+][C@H](Cc1ccccc1)P(O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,
582735,OC(C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CC(O)=O)C(O)=O,
50024095,OC(=O)CC(=O)N[C@H](CS)Cc1ccccc1,
50083386,CC[C@@H](C)[C@H](NC(=O)[C@H](S)[C@H]([NH3+])CCS([O-])(=O)=O)C(=O)N1CCC([C@H]1C(O)=O)C(O)=O,
50087091,Cc1ccc(C([NH3+])P(O)(=O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(O)=O)c(C)c1,
50269090,OC(=O)C(CC(=O)C(S)Cc1ccc(cc1)-c1ccccc1)Cc1ccc(Br)cc1,
50269070,OC(=O)C(CC(=O)C(S)Cc1ccc(Br)cc1)Cc1ccc(Br)cc1,
50303322,OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cc(no1)-c1ccccc1)CP(O)(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,
50021033,CC(C)CC(NC(Cc1ccccc1)NP([O-])(=O)CNC(=O)[C@H](C)NC(=O)C(N)Cc1ccc(O)cc1)C(O)=O,
50087109,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)CP(O)(=O)C([NH3+])Cc1ccccc1)C(O)=O,
50044867,OC(=O)[C@H]1CCCC2N1C(=O)[C@H](CS)Cc1ccccc21,
50411612,CC[C@@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(O)=O,
50287697,OC(=O)[C@@H]1CCCC2N1C(=O)[C@@H](CS)Cc1ccccc21,
50281462,CC(C)C[C@@H](N1CCO[C@H]([C@H](NC(=O)[C@H](S)Cc2ccccc2)C1=O)c1ccccc1)C(O)=O,
50614465,CC(C)C[C@H](N1CCO[C@H]([C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O)c1ccccc1)C(O)=O,
50288075,OC(=O)CNC(=O)C(\CS)=C\c1ccccc1,
50411726,OC(=O)[C@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)[C@@H](S)c1ccccc1,
50021030,CC(C)CC(NC(=O)C(Cc1ccccc1)NP(C)([O-])=S)C([O-])=O,
50269067,CC(C)(S)C(=O)CC(Cc1ccc(Br)cc1)C(O)=O,
