BindingDB MonomerID,Ligand SMILES,IC50 (nM)
50403280,OC(=O)[C@@H]1CCCN2CCC[C@H](NC(=O)[C@@H](S)Cc3ccccc3)C(=O)N12,8.522878745280337
50042827,OC(=O)C1CCCCCCC(CS)C(=O)N1,8.522878745280337
50085459,CC(C)[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(O)=O,8.522878745280337
50040409,C[C@H](NC(=O)C(Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O)C(O)=O,8.522878745280337
50048310,CC(C)[C@H](S)C(=O)NC1(CCCC1)C(=O)N[C@@H](Cc1ccccn1)C(O)=O,8.522878745280337
50048317,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1(CCCC1)NC(=O)[C@@H](S)Cc1ccccc1,8.522878745280337
50056249,OC(=O)[C@@H]1CCCCCc2ccccc2C[C@H](CS)C(=O)N1,8.522878745280337
50039508,OC(=O)[C@@H](CSCc1ccccc1)NC(=O)[C@@H](CS)Cc1ccc(Cl)cc1,8.522878745280337
50035240,CC(C)C(C(=O)NO)C(=O)NCC(O)=O,8.522878745280337
50050143,CC[C@H](C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.522878745280337
85429,OC(=O)c1ccnc(NC(=O)C(CS)Cc2ccccc2)c1,8.522878745280337
50008618,Cc1ccc(CC(CS)C(=O)NCCS([O-])(=O)=O)cc1,8.508638306165727
50041061,CCCCC(NC(=O)C(CS)C(C)c1ccccc1)C(O)=O,8.508638306165727
50048316,CC(C)[C@H](S)C(=O)NC1(CCCC1)C(=O)N[C@@H](Cc1cccnc1)C(O)=O,8.508638306165727
50403252,OC(=O)CN1c2ccccc2OC[C@H](NC(=O)[C@@H](S)Cc2ccccc2)C1=O,8.508638306165727
50503873,CCCCc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,8.494850021680094
50008589,COc1ccc(CC(CS)C(=O)Nc2ccc(cc2)S([O-])(=O)=O)cc1,8.494850021680094
50051805,OC(=O)[C@@H]1CC[C@@H](N1C(=O)CNC(=O)[C@H](S)Cc1ccccc1)c1ccccc1,8.494850021680094
50286906,OC(=O)CNC(=O)[C@@H](C[C@@H](COc1ccccc1)C(O)=O)Cc1ccc(cc1)-c1ccccc1,8.494850021680094
50503897,CCOc1nc(CC)c(CNC(=O)[C@@H](S)CC(C)C)n1Cc1ccc(c(F)c1)-c1ccccc1C(O)=O,8.494850021680094
50287301,OC(=O)Cc1csc(NC(=O)[C@@H](C[C@H](COc2ccccc2)C(O)=O)Cc2ccc(cc2)-c2ccccc2)n1,8.481486060122112
50051787,OC(=O)[C@@H]1CC[C@@H](N1C(=O)CNC(=O)[C@@H](S)Cc1ccc(O)cc1)c1ccccc1,8.468521082957745
50051789,COc1ccccc1[C@H]1CC[C@H](N1C(=O)CNC(=O)[C@@H](S)Cc1ccc(O)cc1)C(O)=O,8.468521082957745
50050141,CC[C@H](C)[C@H](S)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.455931955649724
50039515,CSCC[C@@H](NC(=O)[C@H](CS)Cc1ccccc1)C(O)=O,8.455931955649724
50039509,CSCC[C@@H](NC(=O)C1(CS)CCCC1)C(O)=O,8.455931955649724
50041053,CC(NC(=O)C(CS)C(C)c1ccc(F)c(F)c1)C(O)=O,8.455931955649724
50051780,OC(=O)[C@@H]1CC[C@@H](N1C(=O)CNC(=O)[C@@H](S)Cc1ccc(O)cc1)c1ccccc1O,8.455931955649724
50008623,[O-]S(=O)(=O)CCNC(=O)C(CS)Cc1ccc(F)cc1,8.455931955649724
50041059,CC(C)CC(NC(=O)C(CS)C(C)c1ccccc1)C(O)=O,8.455931955649724
50038623,CC(C)CC(S)C(Cc1ccccc1)C(=O)NC(C)C(O)=O,8.443697499232712
50406747,CC(C)C[C@H](S)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(O)=O,8.443697499232712
50050152,CC(C)[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.443697499232712
50197513,COCC[C@H](CC1(CCCC1)C(=O)NC1(CO)Cc2ccccc2C1)C(O)=O,8.431798275933005
50020156,ONC(=O)CC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)C(O)=O,8.431798275933005
50050151,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N1CCCC1C(O)=O,8.42021640338319
50282851,C[C@H](NC(=O)[C@@H](CS)Cc1ccccc1)C(=O)N1Cc2ccccc2C[C@H]1C(O)=O,8.4089353929735
50373657,CC(C)CN(C[C@H](O)C(O)=O)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(O)=O,8.397940008672037
50283637,CC(C)[C@H](NCP(O)(O)=O)C(=O)N[C@@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.397940008672037
50017734,OC(=O)[C@@H](C[C@@H](Cc1ccccc1)C(=O)NC(CSCc1ccccc1)C(O)=O)Cc1ccccc1,8.397940008672037
50017755,OC(=O)CNC(=O)[C@@H](C[C@@H](Cc1ccccc1)C(O)=O)Cc1ccccc1,8.397940008672037
50040405,OC(=O)CCNC(=O)C(Cc1ccc(cc1)-c1ccccc1)NCP(O)(O)=O,8.397940008672037
50041066,CC(C(CS)C(=O)NC(COCc1ccccc1)C(O)=O)c1ccccc1,8.397940008672037
50041063,CCCC(NC(=O)C(CS)C(C)c1ccccc1)C(O)=O,8.397940008672037
50056259,OC(=O)[C@@H]1CCCCCCc2cccc(C[C@H](CS)C(=O)N1)c2,8.397940008672037
50039538,CSCC[C@@H](NC(=O)C(CS)Cc1ccccc1)C(O)=O,8.397940008672037
50050140,C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(O)=O,8.397940008672037
50050142,CC[C@@H](C)[C@H](NC(=O)[C@@H](S)C(C)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.387216143280265
50051795,OC(=O)[C@@H]1CC[C@@H](N1C(=O)CNC(=O)[C@@H](S)Cc1cccc(O)c1)c1cccc(O)c1,8.366531544420413
50008609,COc1ccc(CC(CS)C(=O)NCCS([O-])(=O)=O)cc1,8.356547323513812
50008600,[O-]S(=O)(=O)CCNC(=O)[C@H](CS)Cc1ccccc1,8.356547323513812
50002018,CC(C)C[C@@H](NC(=O)C(CS)Cc1ccccc1)C(O)=O,8.346787486224656
130355,COc1ccccc1-c1ccc(C[C@H](CC(O)=O)NC(=O)CCC(O)=O)cc1,8.346787486224656
50050145,CC[C@H](C)[C@H](NC(=O)[C@@H](S)c1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.346787486224656
50197519,COCC[C@H](CC1(CCCC1)C(=O)NCCCc1ccc(F)cc1)C(O)=O,8.337242168318426
50291561,OP(O)(=O)C(Cc1cccc2ccccc12)N[C@@H](Cc1ccc(cc1)-c1ccccc1)c1nnn[nH]1,8.318758762624412
